store_id,trans_datetime,staff_id,payment_type,order_channel,loyalty_member_id,pos_receipt_id,time_range,month,line_number,product_id,quantity,unit_price,line_discount
5,2024-03-15 17:12:00,5010,Cash,In-Store,3001.0,90772,12:00-18:00,Mar,4,772,4,5.04,0.1
2,2024-01-15 01:05:00,5005,Card,Click-and-Collect,3004.0,90631,00:00-06:00,Jan,3,583,3,3.33,0.0
2,2024-01-15 01:05:00,5005,Card,Click-and-Collect,3004.0,90631,00:00-06:00,Jan,1,704,4,5.37,0.0
2,2024-01-15 01:05:00,5005,Card,Click-and-Collect,3004.0,90631,00:00-06:00,Jan,2,889,2,4.84,0.5
5,2024-02-15 07:53:00,5001,Mobile Wallet,In-Store,3005.0,90524,06:00-12:00,Feb,5,116,1,2.71,0.25
5,2024-02-15 07:53:00,5001,Mobile Wallet,In-Store,3005.0,90524,06:00-12:00,Feb,5,944,2,5.88,0.1
5,2024-02-15 07:53:00,5001,Mobile Wallet,In-Store,3005.0,90524,06:00-12:00,Feb,4,804,3,4.62,0.0
5,2024-02-15 07:53:00,5001,Mobile Wallet,In-Store,3005.0,90524,06:00-12:00,Feb,1,286,2,4.96,0.0
5,2024-02-15 07:53:00,5001,Mobile Wallet,In-Store,3005.0,90524,06:00-12:00,Feb,1,908,4,2.14,0.1
4,2024-02-11 21:49:00,5002,Cash,Click-and-Collect,,90397,18:00-24:00,Feb,1,427,3,5.85,0.0
1,2024-01-02 02:41:00,5004,Cash,Click-and-Collect,3003.0,90762,00:00-06:00,Jan,3,883,4,3.53,0.1
1,2024-01-02 02:41:00,5004,Cash,Click-and-Collect,3003.0,90762,00:00-06:00,Jan,2,258,2,4.29,0.5
1,2024-01-02 02:41:00,5004,Cash,Click-and-Collect,3003.0,90762,00:00-06:00,Jan,4,293,4,5.14,0.0
2,2024-03-19 22:51:00,5010,Voucher,In-Store,3005.0,90934,18:00-24:00,Mar,2,649,3,4.9,0.1
2,2024-03-19 22:51:00,5010,Voucher,In-Store,3005.0,90934,18:00-24:00,Mar,3,987,4,2.78,0.1
5,2024-02-14 11:20:00,5003,Card,In-Store,3005.0,90302,06:00-12:00,Feb,5,227,4,4.61,0.25
5,2024-02-14 11:20:00,5003,Card,In-Store,3005.0,90302,06:00-12:00,Feb,1,21,3,2.68,0.0
5,2024-02-14 11:20:00,5003,Card,In-Store,3005.0,90302,06:00-12:00,Feb,2,460,2,5.93,0.0
5,2024-02-14 11:20:00,5003,Card,In-Store,3005.0,90302,06:00-12:00,Feb,3,333,1,4.32,0.0
5,2024-02-14 11:20:00,5003,Card,In-Store,3005.0,90302,06:00-12:00,Feb,2,472,2,5.26,0.5
5,2024-03-08 05:28:00,5001,Voucher,Click-and-Collect,,90986,00:00-06:00,Mar,2,887,2,5.16,0.25
5,2024-03-08 05:28:00,5001,Voucher,Click-and-Collect,,90986,00:00-06:00,Mar,2,769,4,5.63,0.25
5,2024-03-08 05:28:00,5001,Voucher,Click-and-Collect,,90986,00:00-06:00,Mar,4,468,3,5.26,0.5
5,2024-03-08 05:28:00,5001,Voucher,Click-and-Collect,,90986,00:00-06:00,Mar,3,178,1,3.2,0.5
5,2024-03-08 05:28:00,5001,Voucher,Click-and-Collect,,90986,00:00-06:00,Mar,4,713,2,3.2,0.0
3,2024-01-31 22:28:00,5001,Mobile Wallet,In-Store,3003.0,90570,18:00-24:00,Jan,5,508,1,5.88,0.5
3,2024-01-31 22:28:00,5001,Mobile Wallet,In-Store,3003.0,90570,18:00-24:00,Jan,1,271,2,2.22,0.25
3,2024-01-31 22:28:00,5001,Mobile Wallet,In-Store,3003.0,90570,18:00-24:00,Jan,4,666,1,5.07,0.5
3,2024-01-31 22:28:00,5001,Mobile Wallet,In-Store,3003.0,90570,18:00-24:00,Jan,1,874,4,1.74,0.1
3,2024-01-31 22:28:00,5001,Mobile Wallet,In-Store,3003.0,90570,18:00-24:00,Jan,1,917,4,4.93,0.0
3,2024-01-31 22:28:00,5001,Mobile Wallet,In-Store,3003.0,90570,18:00-24:00,Jan,1,997,4,2.37,0.5
5,2024-03-08 01:22:00,5005,Cash,Click-and-Collect,3003.0,90339,00:00-06:00,Mar,5,994,3,1.73,0.1
5,2024-03-08 01:22:00,5005,Cash,Click-and-Collect,3003.0,90339,00:00-06:00,Mar,5,478,2,1.68,0.25
5,2024-03-08 01:22:00,5005,Cash,Click-and-Collect,3003.0,90339,00:00-06:00,Mar,1,83,2,1.75,0.5
3,2024-01-28 18:37:00,5002,Cash,In-Store,,90053,18:00-24:00,Jan,1,793,3,3.71,0.25
1,2024-03-22 13:46:00,5002,Voucher,Click-and-Collect,,90803,12:00-18:00,Mar,5,725,3,3.86,0.1
1,2024-03-22 13:46:00,5002,Voucher,Click-and-Collect,,90803,12:00-18:00,Mar,3,604,4,1.72,0.25
2,2024-01-15 03:54:00,5004,Mobile Wallet,Click-and-Collect,3003.0,90070,00:00-06:00,Jan,5,928,1,5.37,0.0
2,2024-01-15 03:54:00,5004,Mobile Wallet,Click-and-Collect,3003.0,90070,00:00-06:00,Jan,1,806,2,3.37,0.5
4,2024-01-18 23:24:00,5004,Cash,Click-and-Collect,,90358,18:00-24:00,Jan,3,227,2,4.49,0.25
4,2024-01-18 23:24:00,5004,Cash,Click-and-Collect,,90358,18:00-24:00,Jan,4,829,1,4.94,0.25
4,2024-01-18 23:24:00,5004,Cash,Click-and-Collect,,90358,18:00-24:00,Jan,2,96,2,5.41,0.1
4,2024-01-18 23:24:00,5004,Cash,Click-and-Collect,,90358,18:00-24:00,Jan,1,478,4,4.39,0.5
1,2024-01-21 09:21:00,5006,Card,In-Store,3001.0,90301,06:00-12:00,Jan,5,446,2,3.54,0.25
1,2024-01-21 09:21:00,5006,Card,In-Store,3001.0,90301,06:00-12:00,Jan,3,207,1,5.06,0.0
1,2024-01-21 09:21:00,5006,Card,In-Store,3001.0,90301,06:00-12:00,Jan,3,329,1,1.86,0.25
1,2024-01-21 09:21:00,5006,Card,In-Store,3001.0,90301,06:00-12:00,Jan,1,224,4,5.98,0.0
5,2024-02-01 19:09:00,5003,Mobile Wallet,Click-and-Collect,,90685,18:00-24:00,Feb,1,355,4,2.58,0.1
2,2024-01-23 03:12:00,5010,Mobile Wallet,In-Store,3005.0,90699,00:00-06:00,Jan,1,907,3,4.96,0.25
2,2024-01-23 03:12:00,5010,Mobile Wallet,In-Store,3005.0,90699,00:00-06:00,Jan,4,907,3,3.22,0.0
2,2024-01-23 03:12:00,5010,Mobile Wallet,In-Store,3005.0,90699,00:00-06:00,Jan,3,912,3,6.0,0.1
4,2024-01-08 01:13:00,5008,Card,Click-and-Collect,3003.0,90263,00:00-06:00,Jan,4,806,1,4.74,0.0
4,2024-01-08 01:13:00,5008,Card,Click-and-Collect,3003.0,90263,00:00-06:00,Jan,5,554,3,1.61,0.25
4,2024-01-08 01:13:00,5008,Card,Click-and-Collect,3003.0,90263,00:00-06:00,Jan,5,831,3,1.91,0.5
4,2024-01-08 01:13:00,5008,Card,Click-and-Collect,3003.0,90263,00:00-06:00,Jan,2,364,4,3.67,0.5
5,2024-02-05 09:29:00,5002,Cash,Click-and-Collect,3004.0,90823,06:00-12:00,Feb,1,565,2,4.25,0.0
5,2024-02-05 09:29:00,5002,Cash,Click-and-Collect,3004.0,90823,06:00-12:00,Feb,4,936,4,2.51,0.1
5,2024-02-05 09:29:00,5002,Cash,Click-and-Collect,3004.0,90823,06:00-12:00,Feb,2,521,4,3.69,0.25
5,2024-02-05 09:29:00,5002,Cash,Click-and-Collect,3004.0,90823,06:00-12:00,Feb,1,381,4,2.38,0.0
3,2024-03-04 15:59:00,5003,Cash,Click-and-Collect,,90329,12:00-18:00,Mar,5,293,1,5.59,0.0
3,2024-03-04 15:59:00,5003,Cash,Click-and-Collect,,90329,12:00-18:00,Mar,5,527,1,5.77,0.1
3,2024-03-04 15:59:00,5003,Cash,Click-and-Collect,,90329,12:00-18:00,Mar,3,362,3,3.77,0.5
3,2024-03-04 15:59:00,5003,Cash,Click-and-Collect,,90329,12:00-18:00,Mar,3,63,1,4.16,0.1
1,2024-02-24 17:18:00,5004,Card,Click-and-Collect,,90547,12:00-18:00,Feb,2,96,2,4.16,0.1
1,2024-02-24 17:18:00,5004,Card,Click-and-Collect,,90547,12:00-18:00,Feb,5,665,3,2.89,0.25
1,2024-02-24 17:18:00,5004,Card,Click-and-Collect,,90547,12:00-18:00,Feb,4,8,1,2.45,0.1
1,2024-02-24 17:18:00,5004,Card,Click-and-Collect,,90547,12:00-18:00,Feb,3,738,3,5.03,0.25
1,2024-02-24 17:18:00,5004,Card,Click-and-Collect,,90547,12:00-18:00,Feb,5,615,4,5.7,0.25
1,2024-02-24 17:18:00,5004,Card,Click-and-Collect,,90547,12:00-18:00,Feb,4,384,1,2.92,0.5
1,2024-02-24 17:18:00,5004,Card,Click-and-Collect,,90547,12:00-18:00,Feb,4,739,2,1.7,0.1
1,2024-01-14 03:22:00,5004,Cash,In-Store,3001.0,90856,00:00-06:00,Jan,3,878,3,2.17,0.1
1,2024-01-14 03:22:00,5004,Cash,In-Store,3001.0,90856,00:00-06:00,Jan,1,107,2,3.92,0.5
1,2024-01-14 03:22:00,5004,Cash,In-Store,3001.0,90856,00:00-06:00,Jan,5,534,3,4.04,0.25
1,2024-01-14 03:22:00,5004,Cash,In-Store,3001.0,90856,00:00-06:00,Jan,4,602,1,2.15,0.25
4,2024-01-28 05:11:00,5003,Mobile Wallet,In-Store,,90765,00:00-06:00,Jan,4,93,4,5.9,0.0
4,2024-01-28 05:11:00,5003,Mobile Wallet,In-Store,,90765,00:00-06:00,Jan,4,773,4,5.61,0.1
4,2024-01-28 05:11:00,5003,Mobile Wallet,In-Store,,90765,00:00-06:00,Jan,1,703,2,1.61,0.25
4,2024-01-28 05:11:00,5003,Mobile Wallet,In-Store,,90765,00:00-06:00,Jan,3,401,3,5.82,0.1
4,2024-01-28 05:11:00,5003,Mobile Wallet,In-Store,,90765,00:00-06:00,Jan,4,972,2,3.21,0.5
4,2024-01-28 05:11:00,5003,Mobile Wallet,In-Store,,90765,00:00-06:00,Jan,5,507,4,2.09,0.1
4,2024-01-28 05:11:00,5003,Mobile Wallet,In-Store,,90765,00:00-06:00,Jan,5,682,1,4.19,0.25
3,2024-03-05 11:32:00,5007,Voucher,In-Store,3003.0,90090,06:00-12:00,Mar,5,76,1,2.3,0.25
3,2024-03-05 11:32:00,5007,Voucher,In-Store,3003.0,90090,06:00-12:00,Mar,4,221,4,4.84,0.5
3,2024-03-05 11:32:00,5007,Voucher,In-Store,3003.0,90090,06:00-12:00,Mar,1,129,2,1.56,0.0
4,2024-02-22 01:23:00,5008,Card,Click-and-Collect,,90073,00:00-06:00,Feb,4,589,2,5.6,0.5
1,2024-03-08 15:19:00,5008,Voucher,Click-and-Collect,,90462,12:00-18:00,Mar,4,646,4,3.45,0.0
1,2024-03-08 15:19:00,5008,Voucher,Click-and-Collect,,90462,12:00-18:00,Mar,3,479,4,3.34,0.5
1,2024-03-08 15:19:00,5008,Voucher,Click-and-Collect,,90462,12:00-18:00,Mar,4,169,3,2.43,0.0
5,2024-03-16 22:13:00,5006,Voucher,In-Store,3005.0,90690,18:00-24:00,Mar,5,122,1,4.39,0.0
5,2024-03-16 22:13:00,5006,Voucher,In-Store,3005.0,90690,18:00-24:00,Mar,4,981,1,2.31,0.25
5,2024-02-28 19:26:00,5006,Cash,In-Store,,90047,18:00-24:00,Feb,3,718,1,3.11,0.0
5,2024-02-28 19:26:00,5006,Cash,In-Store,,90047,18:00-24:00,Feb,3,86,4,5.45,0.25
1,2024-02-09 06:36:00,5007,Cash,Click-and-Collect,,90806,06:00-12:00,Feb,4,703,3,4.23,0.25
4,2024-03-24 11:48:00,5002,Voucher,In-Store,3004.0,90391,06:00-12:00,Mar,4,843,3,1.99,0.1
4,2024-03-24 11:48:00,5002,Voucher,In-Store,3004.0,90391,06:00-12:00,Mar,2,405,1,3.63,0.1
4,2024-03-24 11:48:00,5002,Voucher,In-Store,3004.0,90391,06:00-12:00,Mar,2,629,3,3.59,0.1
4,2024-03-24 11:48:00,5002,Voucher,In-Store,3004.0,90391,06:00-12:00,Mar,2,446,2,4.48,0.5
4,2024-03-24 11:48:00,5002,Voucher,In-Store,3004.0,90391,06:00-12:00,Mar,3,666,2,3.3,0.0
2,2024-03-13 18:15:00,5001,Mobile Wallet,Click-and-Collect,3003.0,90765,18:00-24:00,Mar,4,93,4,5.9,0.0
2,2024-03-13 18:15:00,5001,Mobile Wallet,Click-and-Collect,3003.0,90765,18:00-24:00,Mar,4,773,4,5.61,0.1
2,2024-03-13 18:15:00,5001,Mobile Wallet,Click-and-Collect,3003.0,90765,18:00-24:00,Mar,1,703,2,1.61,0.25
2,2024-03-13 18:15:00,5001,Mobile Wallet,Click-and-Collect,3003.0,90765,18:00-24:00,Mar,3,401,3,5.82,0.1
2,2024-03-13 18:15:00,5001,Mobile Wallet,Click-and-Collect,3003.0,90765,18:00-24:00,Mar,4,972,2,3.21,0.5
2,2024-03-13 18:15:00,5001,Mobile Wallet,Click-and-Collect,3003.0,90765,18:00-24:00,Mar,5,507,4,2.09,0.1
2,2024-03-13 18:15:00,5001,Mobile Wallet,Click-and-Collect,3003.0,90765,18:00-24:00,Mar,5,682,1,4.19,0.25
5,2024-02-06 22:24:00,5004,Cash,In-Store,3003.0,90694,18:00-24:00,Feb,5,560,2,1.83,0.25
5,2024-02-06 22:24:00,5004,Cash,In-Store,3003.0,90694,18:00-24:00,Feb,5,820,2,5.68,0.1
5,2024-02-06 22:24:00,5004,Cash,In-Store,3003.0,90694,18:00-24:00,Feb,5,909,3,5.81,0.0
5,2024-02-06 22:24:00,5004,Cash,In-Store,3003.0,90694,18:00-24:00,Feb,4,521,2,3.66,0.0
5,2024-01-13 13:55:00,5002,Mobile Wallet,In-Store,,90896,12:00-18:00,Jan,4,34,4,2.68,0.0
5,2024-01-13 13:55:00,5002,Mobile Wallet,In-Store,,90896,12:00-18:00,Jan,3,956,3,1.92,0.25
5,2024-01-13 13:55:00,5002,Mobile Wallet,In-Store,,90896,12:00-18:00,Jan,5,569,2,2.05,0.0
5,2024-01-13 13:55:00,5002,Mobile Wallet,In-Store,,90896,12:00-18:00,Jan,4,721,4,2.33,0.25
5,2024-01-13 13:55:00,5002,Mobile Wallet,In-Store,,90896,12:00-18:00,Jan,4,210,1,2.82,0.1
4,2024-02-29 12:37:00,5003,Card,Click-and-Collect,3004.0,90611,12:00-18:00,Feb,1,480,3,5.87,0.0
4,2024-02-29 12:37:00,5003,Card,Click-and-Collect,3004.0,90611,12:00-18:00,Feb,5,142,4,3.4,0.5
4,2024-02-29 12:37:00,5003,Card,Click-and-Collect,3004.0,90611,12:00-18:00,Feb,2,404,1,2.87,0.25
4,2024-02-29 12:37:00,5003,Card,Click-and-Collect,3004.0,90611,12:00-18:00,Feb,2,605,1,2.53,0.5
4,2024-02-29 12:37:00,5003,Card,Click-and-Collect,3004.0,90611,12:00-18:00,Feb,4,749,3,1.67,0.5
1,2024-02-20 10:48:00,5006,Card,Click-and-Collect,3001.0,90423,06:00-12:00,Feb,4,992,4,4.01,0.1
1,2024-02-20 10:48:00,5006,Card,Click-and-Collect,3001.0,90423,06:00-12:00,Feb,5,718,3,3.56,0.0
1,2024-02-20 10:48:00,5006,Card,Click-and-Collect,3001.0,90423,06:00-12:00,Feb,5,928,2,2.22,0.1
1,2024-02-20 10:48:00,5006,Card,Click-and-Collect,3001.0,90423,06:00-12:00,Feb,3,979,3,3.82,0.0
4,2024-03-18 14:21:00,5009,Voucher,Click-and-Collect,3002.0,90855,12:00-18:00,Mar,5,259,2,2.02,0.0
4,2024-03-18 14:21:00,5009,Voucher,Click-and-Collect,3002.0,90855,12:00-18:00,Mar,1,829,4,3.04,0.1
1,2024-03-18 11:44:00,5008,Mobile Wallet,Click-and-Collect,,90473,06:00-12:00,Mar,3,661,1,2.81,0.0
1,2024-03-18 11:44:00,5008,Mobile Wallet,Click-and-Collect,,90473,06:00-12:00,Mar,5,867,2,2.77,0.25
1,2024-03-18 11:44:00,5008,Mobile Wallet,Click-and-Collect,,90473,06:00-12:00,Mar,1,898,1,4.85,0.1
4,2024-03-08 23:05:00,5002,Card,In-Store,3005.0,90101,18:00-24:00,Mar,2,203,4,5.78,0.25
4,2024-03-08 23:05:00,5002,Card,In-Store,3005.0,90101,18:00-24:00,Mar,2,538,1,4.58,0.25
4,2024-03-08 23:05:00,5002,Card,In-Store,3005.0,90101,18:00-24:00,Mar,3,828,4,1.95,0.1
4,2024-03-08 23:05:00,5002,Card,In-Store,3005.0,90101,18:00-24:00,Mar,1,151,4,5.23,0.0
1,2024-01-02 14:51:00,5006,Cash,Click-and-Collect,,90688,12:00-18:00,Jan,2,92,1,5.26,0.5
1,2024-01-02 14:51:00,5006,Cash,Click-and-Collect,,90688,12:00-18:00,Jan,2,672,2,1.95,0.0
1,2024-01-02 14:51:00,5006,Cash,Click-and-Collect,,90688,12:00-18:00,Jan,3,424,4,3.14,0.1
1,2024-01-02 14:51:00,5006,Cash,Click-and-Collect,,90688,12:00-18:00,Jan,1,121,3,2.17,0.25
4,2024-03-26 00:13:00,5001,Mobile Wallet,In-Store,3005.0,90326,00:00-06:00,Mar,2,464,3,2.55,0.1
4,2024-03-26 00:13:00,5001,Mobile Wallet,In-Store,3005.0,90326,00:00-06:00,Mar,5,498,4,2.98,0.25
4,2024-03-26 00:13:00,5001,Mobile Wallet,In-Store,3005.0,90326,00:00-06:00,Mar,4,860,2,4.77,0.25
4,2024-03-26 00:13:00,5001,Mobile Wallet,In-Store,3005.0,90326,00:00-06:00,Mar,4,970,4,2.31,0.5
3,2024-02-05 05:51:00,5009,Card,In-Store,,90157,00:00-06:00,Feb,4,201,3,2.54,0.1
3,2024-02-05 05:51:00,5009,Card,In-Store,,90157,00:00-06:00,Feb,2,580,3,5.13,0.5
3,2024-01-27 23:49:00,5008,Mobile Wallet,Click-and-Collect,3005.0,90005,18:00-24:00,Jan,5,722,2,2.43,0.0
3,2024-01-27 23:49:00,5008,Mobile Wallet,Click-and-Collect,3005.0,90005,18:00-24:00,Jan,3,321,2,5.04,0.5
3,2024-01-27 23:49:00,5008,Mobile Wallet,Click-and-Collect,3005.0,90005,18:00-24:00,Jan,5,268,2,3.33,0.0
1,2024-02-09 13:39:00,5009,Voucher,Click-and-Collect,3005.0,90861,12:00-18:00,Feb,4,479,2,5.91,0.0
1,2024-02-09 13:39:00,5009,Voucher,Click-and-Collect,3005.0,90861,12:00-18:00,Feb,4,369,2,4.56,0.25
3,2024-02-21 23:11:00,5002,Mobile Wallet,In-Store,,90474,18:00-24:00,Feb,1,256,1,3.49,0.0
3,2024-02-21 23:11:00,5002,Mobile Wallet,In-Store,,90474,18:00-24:00,Feb,5,424,1,2.34,0.25
3,2024-02-21 23:11:00,5002,Mobile Wallet,In-Store,,90474,18:00-24:00,Feb,2,105,2,2.05,0.0
3,2024-02-21 23:11:00,5002,Mobile Wallet,In-Store,,90474,18:00-24:00,Feb,5,457,3,4.99,0.5
3,2024-02-21 23:11:00,5002,Mobile Wallet,In-Store,,90474,18:00-24:00,Feb,1,380,2,3.5,0.1
1,2024-02-18 04:31:00,5010,Cash,In-Store,3004.0,90112,00:00-06:00,Feb,2,631,2,2.59,0.1
1,2024-02-18 04:31:00,5010,Cash,In-Store,3004.0,90112,00:00-06:00,Feb,5,180,1,5.29,0.1
1,2024-02-18 04:31:00,5010,Cash,In-Store,3004.0,90112,00:00-06:00,Feb,2,17,2,3.85,0.5
1,2024-02-18 04:31:00,5010,Cash,In-Store,3004.0,90112,00:00-06:00,Feb,5,427,2,2.23,0.25
1,2024-02-18 04:31:00,5010,Cash,In-Store,3004.0,90112,00:00-06:00,Feb,2,652,3,5.16,0.25
2,2024-01-27 03:29:00,5004,Card,Click-and-Collect,,90202,00:00-06:00,Jan,5,270,1,4.77,0.0
2,2024-01-27 03:29:00,5004,Card,Click-and-Collect,,90202,00:00-06:00,Jan,2,692,3,2.63,0.25
5,2024-02-08 01:53:00,5005,Mobile Wallet,In-Store,,90647,00:00-06:00,Feb,1,187,2,1.78,0.5
5,2024-02-08 01:53:00,5005,Mobile Wallet,In-Store,,90647,00:00-06:00,Feb,4,182,3,4.36,0.0
5,2024-02-08 01:53:00,5005,Mobile Wallet,In-Store,,90647,00:00-06:00,Feb,1,32,4,4.96,0.1
5,2024-02-08 01:53:00,5005,Mobile Wallet,In-Store,,90647,00:00-06:00,Feb,1,325,4,5.05,0.25
5,2024-02-08 01:53:00,5005,Mobile Wallet,In-Store,,90647,00:00-06:00,Feb,3,622,1,2.03,0.25
2,2024-03-23 01:21:00,5003,Card,In-Store,,90565,00:00-06:00,Mar,3,267,4,4.44,0.1
5,2024-01-31 18:09:00,5001,Card,In-Store,3005.0,90402,18:00-24:00,Jan,4,229,3,2.1,0.0
5,2024-01-31 18:09:00,5001,Card,In-Store,3005.0,90402,18:00-24:00,Jan,4,188,3,5.05,0.25
5,2024-01-31 18:09:00,5001,Card,In-Store,3005.0,90402,18:00-24:00,Jan,2,200,3,1.87,0.0
1,2024-03-30 21:16:00,5001,Card,In-Store,3002.0,90373,18:00-24:00,Mar,5,515,1,4.48,0.1
1,2024-03-30 21:16:00,5001,Card,In-Store,3002.0,90373,18:00-24:00,Mar,1,999,2,3.02,0.5
1,2024-03-30 21:16:00,5001,Card,In-Store,3002.0,90373,18:00-24:00,Mar,5,343,3,2.0,0.0
1,2024-03-30 21:16:00,5001,Card,In-Store,3002.0,90373,18:00-24:00,Mar,3,362,1,1.82,0.5
3,2024-02-01 07:11:00,5004,Card,Click-and-Collect,,90144,06:00-12:00,Feb,3,489,3,5.71,0.0
3,2024-02-01 07:11:00,5004,Card,Click-and-Collect,,90144,06:00-12:00,Feb,5,516,3,2.55,0.25
3,2024-02-01 07:11:00,5004,Card,Click-and-Collect,,90144,06:00-12:00,Feb,3,192,3,5.29,0.0
3,2024-02-01 07:11:00,5004,Card,Click-and-Collect,,90144,06:00-12:00,Feb,3,771,1,4.15,0.5
3,2024-02-01 07:11:00,5004,Card,Click-and-Collect,,90144,06:00-12:00,Feb,4,457,2,2.31,0.1
3,2024-02-01 07:11:00,5004,Card,Click-and-Collect,,90144,06:00-12:00,Feb,4,37,2,1.61,0.1
1,2024-03-14 06:17:00,5006,Mobile Wallet,In-Store,3003.0,90962,06:00-12:00,Mar,5,900,2,2.69,0.0
1,2024-03-14 06:17:00,5006,Mobile Wallet,In-Store,3003.0,90962,06:00-12:00,Mar,5,375,2,2.4,0.5
1,2024-03-14 06:17:00,5006,Mobile Wallet,In-Store,3003.0,90962,06:00-12:00,Mar,2,368,1,2.48,0.5
1,2024-03-14 06:17:00,5006,Mobile Wallet,In-Store,3003.0,90962,06:00-12:00,Mar,4,761,1,3.84,0.5
4,2024-01-14 19:08:00,5003,Mobile Wallet,In-Store,3001.0,90065,18:00-24:00,Jan,3,268,3,1.56,0.1
4,2024-01-14 19:08:00,5003,Mobile Wallet,In-Store,3001.0,90065,18:00-24:00,Jan,5,271,3,2.55,0.1
1,2024-03-15 23:13:00,5010,Voucher,In-Store,,90930,18:00-24:00,Mar,1,811,3,3.25,0.5
1,2024-03-15 23:13:00,5010,Voucher,In-Store,,90930,18:00-24:00,Mar,2,841,4,1.53,0.25
1,2024-02-02 13:55:00,5006,Voucher,In-Store,3001.0,90041,12:00-18:00,Feb,3,665,3,1.96,0.25
1,2024-02-02 13:55:00,5006,Voucher,In-Store,3001.0,90041,12:00-18:00,Feb,4,991,4,4.47,0.25
3,2024-03-09 20:16:00,5001,Voucher,Click-and-Collect,,90593,18:00-24:00,Mar,5,75,1,3.41,0.0
3,2024-03-09 20:16:00,5001,Voucher,Click-and-Collect,,90593,18:00-24:00,Mar,3,558,2,3.19,0.5
2,2024-03-25 04:42:00,5006,Voucher,In-Store,,90602,00:00-06:00,Mar,2,536,4,2.01,0.1
2,2024-03-25 04:42:00,5006,Voucher,In-Store,,90602,00:00-06:00,Mar,2,670,1,3.82,0.5
2,2024-03-25 04:42:00,5006,Voucher,In-Store,,90602,00:00-06:00,Mar,5,742,4,4.91,0.5
2,2024-03-25 04:42:00,5006,Voucher,In-Store,,90602,00:00-06:00,Mar,3,722,1,2.55,0.0
2,2024-03-25 04:42:00,5006,Voucher,In-Store,,90602,00:00-06:00,Mar,3,816,4,3.65,0.0
1,2024-02-27 04:19:00,5002,Cash,Click-and-Collect,3002.0,90529,00:00-06:00,Feb,4,416,3,5.18,0.25
1,2024-02-27 04:19:00,5002,Cash,Click-and-Collect,3002.0,90529,00:00-06:00,Feb,3,747,3,3.51,0.1
2,2024-03-17 16:19:00,5001,Card,In-Store,3004.0,90812,12:00-18:00,Mar,4,697,4,4.18,0.5
2,2024-03-17 16:19:00,5001,Card,In-Store,3004.0,90812,12:00-18:00,Mar,4,494,1,3.76,0.1
4,2024-01-15 08:29:00,5003,Mobile Wallet,In-Store,3002.0,90170,06:00-12:00,Jan,3,272,4,5.84,0.1
4,2024-01-15 08:29:00,5003,Mobile Wallet,In-Store,3002.0,90170,06:00-12:00,Jan,2,236,1,3.82,0.25
4,2024-01-15 08:29:00,5003,Mobile Wallet,In-Store,3002.0,90170,06:00-12:00,Jan,5,850,4,2.64,0.25
3,2024-01-05 14:11:00,5009,Mobile Wallet,In-Store,3003.0,90154,12:00-18:00,Jan,3,530,2,5.55,0.5
3,2024-01-05 14:11:00,5009,Mobile Wallet,In-Store,3003.0,90154,12:00-18:00,Jan,2,192,2,3.13,0.0
1,2024-01-23 13:39:00,5001,Card,In-Store,,90425,12:00-18:00,Jan,4,55,4,3.76,0.1
1,2024-01-23 13:39:00,5001,Card,In-Store,,90425,12:00-18:00,Jan,4,831,3,4.74,0.5
1,2024-01-23 13:39:00,5001,Card,In-Store,,90425,12:00-18:00,Jan,5,412,3,4.31,0.5
5,2024-02-01 06:01:00,5009,Mobile Wallet,In-Store,3001.0,90491,06:00-12:00,Feb,4,868,4,3.42,0.0
5,2024-02-01 06:01:00,5009,Mobile Wallet,In-Store,3001.0,90491,06:00-12:00,Feb,1,216,2,4.41,0.5
5,2024-02-01 06:01:00,5009,Mobile Wallet,In-Store,3001.0,90491,06:00-12:00,Feb,5,159,2,1.75,0.25
2,2024-03-09 22:26:00,5002,Voucher,Click-and-Collect,3001.0,90250,18:00-24:00,Mar,2,45,2,4.08,0.1
2,2024-03-09 22:26:00,5002,Voucher,Click-and-Collect,3001.0,90250,18:00-24:00,Mar,2,948,1,2.1,0.5
4,2024-02-18 05:52:00,5009,Cash,In-Store,,90645,00:00-06:00,Feb,1,739,4,2.16,0.1
4,2024-02-18 05:52:00,5009,Cash,In-Store,,90645,00:00-06:00,Feb,1,525,1,5.51,0.1
4,2024-02-18 05:52:00,5009,Cash,In-Store,,90645,00:00-06:00,Feb,5,485,2,4.08,0.25
4,2024-02-18 05:52:00,5009,Cash,In-Store,,90645,00:00-06:00,Feb,2,7,1,5.41,0.0
5,2024-02-02 04:25:00,5005,Mobile Wallet,In-Store,,90171,00:00-06:00,Feb,3,711,3,5.57,0.0
5,2024-02-02 04:25:00,5005,Mobile Wallet,In-Store,,90171,00:00-06:00,Feb,3,663,1,4.03,0.5
5,2024-02-02 04:25:00,5005,Mobile Wallet,In-Store,,90171,00:00-06:00,Feb,5,265,2,3.82,0.5
5,2024-02-02 04:25:00,5005,Mobile Wallet,In-Store,,90171,00:00-06:00,Feb,5,407,1,1.93,0.5
5,2024-02-02 04:25:00,5005,Mobile Wallet,In-Store,,90171,00:00-06:00,Feb,2,812,2,3.97,0.25
5,2024-02-02 04:25:00,5005,Mobile Wallet,In-Store,,90171,00:00-06:00,Feb,5,433,3,4.26,0.0
